,name,roaster,roast,loc_country,origin_1,origin_2,100g_USD,rating,review_date,desc_1,desc_2,desc_3,cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1410,Banti Nenga Hambela Wamena,Drink Coffee Do Stuff,Medium-Light,United States,Sidamo (Also Sidama) Growing Region,South-Central Ethiopia,6.47,93,August 2021,"Very fruit-centric, spicily floral. Watermelon candy, star jasmine, agave syrup, pistachio butter, pink peppercorn in aroma and cup. Brightly sweet-tart with energetic acidity; very full, viscous mouthfeel. Resonant, fruit-focused finish with pistachio undertones.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in their respective regions. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Drink Coffee Do Stuff operates a roastery in Truckee, California and a coffee shop in nearby Incline Village, Nevada. Visit www.drinkcoffeedostuff.com for more information.","A confident, unapologetic fruit bomb of a coffee with spicy floral complication.",5,-0.2022252551105691,-0.11313121497504791,-0.07280540378235538,0.08829731394677864,0.0017558111712674348,-0.014396313800387613,-0.4368444221656863,0.02106715990366891,1.1374899966343286,0.25925214319022993
1411,Ethiopia Guji Natural Euphora Special Lot,Euphora Coffee,Medium-Light,Taiwan,Guji Zone,Oromia Region,4.53,94,August 2021,"Richly sweet, deep-toned, bright and juicy. Pomegranate, dark chocolate, marshmallow, hazelnut butter, key lime in aroma and cup. Sweet structure with high-toned, balanced acidity; full, syrupy-smooth mouthfeel. The cleanly fruit-toned finish is supported by notes of hazelnut and key lime.",Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Euphora Coffee is a Taipei-based specialty coffee roaster with an active online community through which all sales are made. Visit www.euphoracoffeestudio.com for more information.,A fruit-toned natural-processed Ethiopia cup with an interesting marshmallow note throughout and undertones of rich nut butter and citrus.,12,0.09466440510391985,-0.7602542048943519,1.2763043337402005,-0.40323312809415435,-0.06128159106423104,0.01607507763527491,0.09964652374632682,-0.017812617933190375,0.020338771497559846,0.052645200139833905
1412,Phu-Long-Kong,Small Eyes Cafe,Light,Taiwan,Kayanza,Northern Province,4.0,93,August 2021,"High-toned, spice-driven, deeply sweet. Almond nougat, freesia-like flowers, dried apricot, cedar, thyme in aroma and cup. Balanced, sweet-savory structure with gentle acidity; plush, satiny-smooth mouthfeel. The finish leads with notes of almond nougat and undertones of rich aromatic wood.","Produced by smallholding farmers near the Businde Washing Station entirely of the Red Bourbon variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.",A crisply sweet Burundi cup with spicy floral tones and an invitingly savory thyme-like note.,5,-0.37881105663524733,-0.2733700288877107,-0.045632315177599546,-0.010546631508005987,0.06726969318315197,-0.0015078089075034747,-0.19108402389830176,-0.1091532828604601,-0.044704505128913,-0.10455611831375616
1413,Espresso Blend,Warm Air Kafe,Medium,Taiwan,Ethiopia,El Salvador,5.57,92,August 2021,"Evaluated as espresso. Crisply sweet-tart, fruit-toned. Dried raspberry, baking chocolate, Brazil nut, fir, molasses in aroma and small cup. Velvety-smooth mouthfeel; crisp, chocolaty finish. In three parts milk, chocolate and dried fruit notes come forward; nut and aromatic wood suggestions recede.","A blend of two Ethiopia, one El Salvador, and one Costa Rica coffee, roasted for espresso applications. Warm Air Kafe is a Taiwan-based specialty roaster and cafe in Taoyuan City. Visit https://m.facebook.com/warmair2021/ for more information.","A berry-toned, crisply chocolaty espresso blend, particularly appealing in cappuccino-scaled milk.",18,-0.7555073279346495,0.2766001863395077,-0.2129671420852536,-0.13273932999176608,-0.24461761377168606,0.07559636443451923,0.20861213503547943,0.8243348460502127,0.07707197897241812,-0.0934795840761477
1414,Ethiopia Hambela G1,Mr. Chao Coffee,Medium-Light,Taiwan,Guji Zone,Oromia Region,3.67,91,August 2021,"Deep-toned, chocolaty. Baking chocolate, date, hazelnut, fresh-cut cedar, brown sugar in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny mouthfeel. Crisp, chocolaty finish with undertones of hazelnut and date.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Mr. Chao Coffee is a subsidiary of Intekeco Co., Ltd, based in New Taipei City, Taiwan, which provides both green and roasted coffee to wholesale and retail clients. Visit https://chao-coffee.webnode.tw/zh-tw/ for more information.","A friendly, accessible natural Ethiopia cup with deep fruit, crisp chocolate and sweet nut notes throughout.",13,-1.3223440255184147,0.5398783471058141,1.3486695875632417,-0.3750756719937528,0.057474020016496735,-0.03345142800281635,0.15031283140742216,0.08349130788674453,0.04210671933246971,0.045391649197900445
1415,Sudan Rume,JBC Coffee Roasters,Medium-Light,United States,Valle Del Cauca Department,Colombia,13.23,95,August 2021,"Complex, sweetly and intricately herbaceous, citrusy. Lemon verbena, cardamom, cocoa nib, ginger, aromatic orchid in aroma and cup. Sweetly savory with delicately juicy acidity; crisp, silky mouthfeel. Long, resonant, flavor-saturated finish.","Comprised entirely of beans from the rare Sudan Rume, a presumably very old variety of Arabica originally selected from wild trees growing on the Boma Plateau of Sudan, close to the border with Ethiopia. Produced by Rigoberto Herrera at Granja La Esperanza in Colombia. Fermented in the whole fruit, then fermented again after the skins are removed. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A striking and original version of the rare Sudan Rume variety of Arabica: all spice, herbs and cocoa.",16,1.1089885020969545,-0.603855130496856,-0.16546496633536986,-0.1224040791077843,-0.3225721612577608,-0.6893887090425518,0.31520059207726164,-0.3061854356867807,0.12170349096637526,-0.10730086867522634
1416,Sumatra Lintong,Peach Coffee Roasters,Medium-Light,United States,Lintong Growing Region,North Sumatra Province,5.58,93,August 2021,"Sweetly savory, deep-toned. Pipe tobacco, sandalwood, rhododendron, tangerine zest, date in aroma and cup. Savory-leaning structure with richly bittersweet acidity; very full, viscous mouthfeel. The crisp, sweet finish centers around notes of earthy pipe tobacco and date.","Coffees from the northern part of the Indonesian island of Sumatra are valued for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called “wet-hulling.” This is a particularly refined example of the type, branded Tano Batak by the exporters, Olam specialty Coffee and produced in the admired Lintong region south of Lake Toba. Peach Coffee Roasters is an Atlanta, Georgia-based specialty roaster. Visit www.peachcoffeeroasters.com for more information.","A classic Sumatra profile: rich, deep, sweetly savory and big-bodied.",5,-0.2709136581352353,-0.18027978533668546,-0.1010268452842316,-0.053384691893635046,0.021907467739017486,0.03477726738217756,-0.2378220170229747,-0.04274227350537972,-0.1372458889016618,-0.22790602583750966
1417,Testi Ayla Double Ethiopia,Barrington Coffee Roasting,Light,United States,Sidama Zone,Oromia Region,16.15,97,August 2021,"High-toned, floral-driven, lyrically sweet. Wisteria, Keemun tea, white nectarine, fresh-cut basil, pink peppercorn in aroma and cup. Impeccably crystalline, balanced structure with buoyant acidity; delicately satiny mouthfeel. Very long, integrated, satisfying finish, with fruit and floral notes singing into the long.","This exceptional coffee was selected as the No. 2 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by Faysel Yonis entirely of the Kurume variety of Arabica and processed by the anaerobic washed method (fermentation occurs in a hermetically sealed vessel). Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast. Visit www.barringtoncoffee.com or call 800-528-0998 for more information.","An elegant, exquisitely balanced single-variety Ethiopia cup fermented anaerobically, then double-washed, for a pure expression of flowers and fruit. ",0,2.1883896321308054,-1.3740263382267408,0.6216649318533177,-0.21722451422731578,-0.11080428053545174,0.03278825651029488,-0.03578208775886873,-0.07813922380592875,0.05936368100677877,0.0169950682006019
1418,Primavera Colombia Espresso,JBC Coffee Roasters,Medium-Light,United States,Huila Department,Colombia,5.58,94,August 2021,"Evaluated as espresso. Crisply sweet, balanced, deep-toned. Pomegranate, dark chocolate, molasses, sandalwood, lilac in aroma and small cup. Viscous, full mouthfeel; tart, chocolaty finish. In cappuccino-scaled milk, chocolaty and richly floral-toned.","Produced by smallholding farmers around Agroeco Mill entirely of the Java variety of Arabica, and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A chocolaty-rich, sweetly floral, tartly fruit-toned single-origin Colombia espresso.",16,0.15389809901485355,-0.6134998453169649,-0.37276673265477017,-0.2495706120388432,-0.5300736650843879,-0.7366772795102514,0.5390313032410778,0.08433682529115755,0.09945058268099484,0.11223175276650336
1419,Andi Sumatra,JBC Coffee Roasters,Medium-Light,United States,Aceh Province,Sumatra,5.73,93,August 2021,"Deeply sweet, richly savory. Black cherry, freesia-like flowers, almond, dark chocolate, fresh-cut cedar in aroma and cup. Sweet-savory structure with gentle, round acidity; plush, creamy mouthfeel. The resonant finish consolidates around notes of black cherry and dark chocolate with cedar undertones. ","Produced by Armiyadi, a small farm in the Aceh region of Sumatra, entirely from trees of the Ateng Super hybrid variety of Arabica and processed by the Indonesia washed and wet-hulled method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A deep, resonant, balanced Sumatra cup with inviting notes of dark stone fruit and rich chocolate.",5,-0.27772573577879117,-0.1643636165042557,-0.09995663220829744,-0.05212462194407096,0.01183274182851895,0.0326445687333835,-0.21099736505337446,-0.03478849371816757,-0.09615588335785616,-0.16005099456056165
1420,Gigesa Ethiopia,JBC Coffee Roasters,Light,United States,Guji Zone,Oromia Region,5.29,94,August 2021,"Delicate, richly aromatic, complex. Tangerine zest, cocoa nib, guava, marjoram, jasmine in aroma and cup. Sweet-tart structure with zesty-bright acidity; silky, vibrant mouthfeel. The finish leads with notes of guava and tangerine zest, rounding to cocoa and marjoram in the long.","Southern Ethiopia coffees like this one are largely produced from distinctive landrace Ethiopian varieties of Arabica long grown in the region. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A nuanced, multi-layered washed Guji cup with deep aromatics that lean toward citrus and sweet herbs, balanced and deepened by cocoa tones throughout. ",12,0.1657183796520724,-0.7049754219975758,1.2094656832577957,-0.434016687015146,-0.068851852659422,0.018947519895604337,0.10117674129632295,-0.057090607880186536,-0.07329472233211667,0.015823861732569455
1421,Guatemala Buena Vista Single-Origin Espresso,Temple Coffee Roasters,Medium-Light,United States,Chimaltenango,Guatemala,6.61,93,August 2021,"Evaluated as espresso. Rich-toned, deeply chocolaty. Dark chocolate, raspberry, molasses, hazelnut, fresh-cut oak in aroma and small cup. Very syrupy mouthfeel; chocolaty, nut-toned finish. In three parts milk, a pretty floral note suggesting gardenia surfaces alongside raspberry and chocolate.","Produced by David Solano of Concepción Buena Vista from trees of the Red Bourbon and Red Caturra varieties of Arabica and processed by the natural method (dried in the whole fruit). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A berry- and chocolate-driven natural-processed single-origin Guatemala espresso — rich, deep, and particularly floral in milk.",14,-0.2596954384688414,-0.0847078586191348,-0.2645313331169953,-0.19443382202857115,-0.4342134630950531,0.7158843593754731,0.5018004209828169,-0.04248907176167507,0.11499755325921833,0.14249419966800195
1422,Ethiopia Reko Yirgacheffe,Temple Coffee Roasters,Medium-Light,United States,Yirgacheffe Growing Region,Southern Ethiopia,6.03,93,August 2021,"Floral-toned, deeply sweet. Tea rose, nectarine, sandalwood, cocoa nib, agave syrup in aroma and cup. Sweetly tart in structure with juicy, vibrant acidity and lightly satiny mouthfeel. Finish leads with notes of cocoa nib and tea rose, supported by hints of nectarine.","Produced by the Reko Farming Cooperative from indigenous landrace tree varieties long grown in the region and processed by the washed method (fruit skin and pulp are removed before drying). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",A classic washed Ethiopia cup distinguished by spicy floral and bright stone fruit notes.,9,-0.2538152956111458,-0.20900597577049568,0.2710978811473629,1.3079716639360608,0.012339954550096259,-0.03428190155547876,0.19960581004733358,-0.10085408017153685,-0.07720435569581598,0.032775117276648454
1423,Medina Natural,JBC Coffee Roasters,Medium-Light,United States,Antigua Growing Region,Guatemala,6.03,93,August 2021,"Gently fruit-toned, richly bittersweet. Raspberry, hop flowers, baking chocolate, honey, lemon verbena in aroma and cup. Sweet-savory structure with balanced acidity; viscous, satiny mouthfeel. The quietly intricate finish centers around raspberry and chocolate suggestions.","Produced at Finca Medina from trees of the Bourbon and Marsellesa varieties of Arabica, and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",A pretty natural-processed Guatemala that leads with gentle berry notes supported by rich chocolate and sweet herb undertones.,14,-0.29384742207634984,-0.11520017501574796,-0.21205084710037486,-0.1642191847293186,-0.3717472297780124,0.8227954145101675,0.4086934570389248,-0.5260085176721112,0.09472915491622044,0.04120339041721506
1424,Sadah Kuhlani Yemen,Barrington Coffee Roasting,Light,United States,Sa’Dah Governorate,Yemen,11.74,93,August 2021,"Fruit-centered, sweetly herb-toned. Cherry, lemon-thyme, tiger lily, wild honey, fresh-cut oak in aroma and cup. Sweetly savory with brisk acidity; full, syrupy-smooth mouthfeel. The crisply sweet finish consolidates around notes of honey and oak.","Produced by members of the Khulani Coffee Society from trees of the Audaini, Dawaery and Tuffahi varieties of Arabica, and processed by the natural method (dried in the whole fruit). Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast. Visit www.barringtoncoffee.com or call 800-528-0998 for more information.","A deeply fruit-toned Yemen cup with rich savory underpinnings and a plush, viscous mouthfeel.",5,0.10476773996611707,0.2086518412655208,-0.03137262167255666,-0.008806094604540363,0.05402056400680666,-0.012492547822160145,-0.19144963340613635,-0.13961455019578595,-0.047669378675051916,-0.09005224927859211
1425,Gura Kenya,JBC Coffee Roasters,Medium-Light,United States,Nyeri Growing Region,Kenya,6.47,93,August 2021,"Citrusy, floral-toned. Bergamot, rhododendron, cashew butter, cocoa nib, maple syrup in aroma and cup. Sweetly tart with pert acidity; very full, syrupy-smooth mouthfeel. The finish centers around notes of cashew butter and maple syrup with a hint of bergamot.","Produced by smallholding farmers around the Gura Factory (mill), from trees of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica, and processed by the washed method (fruit skin and pulp are removed before drying). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A bright, juicy, floral- and citrus-driven Kenya cup.",5,-0.21511702915553582,-0.1667718336025531,-0.13162032671536122,-0.0850621876919039,0.5936026920265102,-0.04342129433794874,0.07728806744009249,-0.051147155214832374,0.008168115027867512,-0.10513337664183016
1426,Guatemala Finca El Principito Yellow Catuai,Kakalove Cafe,Medium-Light,Taiwan,Fraijanes,Central Guatemala,3.68,93,September 2021,"Cocoa-and spice-toned. Cocoa powder, black cherry, fresh-cut oak, pistachio, baking spices in aroma and cup. Sweet structure with balanced acidity; full, syrupy mouthfeel. The finish is nutty and cocoa-driven, supported by notes of black cherry and oak.","Produced by Omar Pimentel of Finca El Principito entirely of the Yellow Catuai variety of Arabica, and processed by the washed method (fruit skin and flesh are removed before beans are dried). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A harmonious washed Guatemala with pleasing notes of cocoa, dark stone fruit and a mélange of baking spices.",5,-0.40690545095744207,-0.2821727042664549,-0.09222916944365823,-0.05054735068575408,-0.07234726216876218,0.06567975077807137,-0.12777389063675745,-0.05103851526345838,-0.062092139313659665,-0.035592572839718555
1427,Guatemala El Mirador,Novo Coffee Roasters,Medium-Light,United States,Huehuetenango Department,Guatemala,5.58,93,September 2021,"Deeply sweet-savory, chocolate-toned. Dark chocolate, pear, praline, magnolia, a hint of thyme in aroma and cup. Sweet-savory structure with gentle, round acidity; plush, syrupy mouthfeel. The gently drying finish is very chocolaty with undertones of praline and magnolia.","Produced by smallholding farmers around the Sierra de los Cuchumatanes mountain range from trees of the Caturra, Bourbon and Catuaí varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed before beans are dried). Novo Coffee is a quality-oriented boutique roasting company with a roastery open to the public and four cafes in the Denver, Colorado metropolitan area. Visit www.novocoffee.com or call 303-295-7678 for more information",A particularly chocolaty Guatemala cup with a compelling savory throughline suggesting thyme that balances the cup’s rich sweetness.,14,-0.333374095835235,-0.137923761355704,-0.22757318978842614,-0.16598488915499846,-0.30617522803465197,0.7202486727817481,0.35139857332615687,-0.4534016477243214,0.06582199158605041,0.06757264501269036
1428,Guatemala Pache,States Coffee,Medium-Light,United States,Santa Barbara,Huehuetenango,5.29,93,September 2021,"Vibrantly sweet, subtly complex. Apricot, baking chocolate, hazelnut, hyacinth, cane sugar in aroma and cup. Sweetly tart structure with pert acidity; smooth, syrupy mouthfeel. Cocoa-toned finish supported by notes of stone fruit and hazelnut.","Produced by Bernabe Calmo Sales entirely of the Red and Yellow Pache varieties of Arabica and processed by the washed method (fruit skin and flesh are removed before beans are dried). Founded in 2015, States Coffee is a community-focused coffee and bread company in the San Francisco Bay Area of California featuring coffee roasted in-house and artisan-baked goods. Products are available in-store only. Visit www.statescoffee.com for more information.","A classic washed Guatemala cup: balanced, bright and vibrant, with throughlines of stone fruit, sweet nut tones, and baking chocolate.",5,-0.3139689325576042,-0.18084723762656962,-0.10117930583952217,-0.05840415994613468,-0.03555512351287124,0.04330369335841789,-0.17890142775250398,-0.1889257376188016,-0.07620794543203538,0.016973503768792562
1429,Guatemala Finca San Gerardo,Magnolia Coffee,Medium-Light,United States,Lake Amatitlán Region,South-Central Guatemala,4.41,92,September 2021,"Richly sweet, deep-toned. Honeysuckle, date, hazelnut, agave syrup, cedar in aroma and cup. Crisply sweet structure with soft acidity; crisply satiny mouthfeel. The floral-toned finish leads with notes of honeysuckle and hazelnut rounding to sweet date and cedar in the long.",Produced by Jesus Recinos entirely from trees of the Bourbon variety of Arabica and processed by the washed method (fruit skin and flesh are removed before beans are dried). Magnolia Coffee is a Charlotte-based specialty roaster whose motto is “Craft roasted. Truly delicious. Socially conscious.” Magnolia particularly emphasizes community engagement through its Local Beans for Local Good programs. Visit www.magnoliacoffeeco.com for more information.,"A balanced, floral-toned cup with undertones of dried fruit and creamy hazelnut.",11,-0.8125545958609488,0.21075243485923867,-0.04122798228243736,-0.006328474286722149,0.07047382111033168,-0.007578611940996964,-0.1744271551177482,-0.08005652588177131,-0.04624553250182538,-0.09997651549326106
1430,Guatemala Finca Granada Natural,Plat Coffee Roastery,Medium-Light,Hong Kong,La Libertad,Huehuetenango Department,11.02,92,September 2021,"Briskly sweet-savory. Pie cherry, lavender, cocoa nib, cashew butter, apple blossom in aroma and cup. Richly bittersweet structure lifted by juicy acidity; smooth, satiny mouthfeel. The crisp finish consolidates to cocoa nib and cashew.","Comprised of the Bourbon and Caturra varieties of Arabica and processed by the natural method (dried in the whole fruit). Plat Coffee is a specialty roaster and café in Hong Kong. For more information, visit www.platcoffee.com.","A sweetly nutty, richly bittersweet natural-processed Guatemala cup given levity by sweetly tart stone fruit notes and sweet and spicy florals.",11,-0.399349873922206,0.6234639702583321,-0.0414854990237647,-0.03455046909063396,-0.015324967629118542,0.029616112195879195,-0.16598785998184673,-0.14032970328285221,-0.07672171296874998,-0.007365974434930988
1431,Acatenango Pacamara Natural,Qin Mi Coffee,Medium-Light,Taiwan,Acatenango Valley,Guatemala,9.16,92,September 2021,"Cleanly fruit-forward, chocolaty. Dark chocolate, dried persimmon, halvah, cedar, honey in aroma and cup. Gently bittersweet structure with brisk acidity; very full, syrupy-smooth mouthfeel. Fruit- and chocolate-toned finish, crisp and long.","A natural-processed (dried in the whole fruit) Pacamara coffee imported by Full Sweet Coffee. Founded by longtime roaster Hank Tseng, Qin Mi Coffee is a roastery and cafe with the goal of providing guests the utmost in hospitality and quality. Visit https://shopee.tw/a5190829 for more information.","A delicate, richly aromatic natural-processed Guatemala cup with leading notes of dried fruit and rich chocolate.",14,-0.5550150036830466,0.5268849634269678,-0.15165725556155088,-0.1371707241367841,-0.27208581685690625,0.6760407464882534,0.31525614553197834,-0.44520946046229276,0.0809411944427993,0.05511833416953816
1432,Cafe Granja La Esperanza Sudan Rume,Plat Coffee Roastery,Medium-Light,Hong Kong,Caicedonia,Valle Del Cauca Department,17.64,94,September 2021,"Multi-layered, rich, intricately sweet. Lemon balm, apricot, cardamom, cocoa nib, freesia-like flowers in aroma and cup. Sweetly tart with vibrant, juicy acidity; rich, syrupy mouthfeel. The finish leads with notes of lemon and cardamom, rounding to cocoa nib in the long.","Produced by Rigoberto Herrera of Granja La Esperanza entirely of the rare Sudan Rume variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Plat Coffee is a specialty roaster and café in Hong Kong. For more information, visit www.platcoffee.com."," The rare and admired Sudan Rume variety of Arabica presented in classic washed-process format: deceptively simple, sweetly herbaceous, cocoa-toned, deep.",4,0.9338555053617574,0.111360337351348,-0.0030288873373427736,0.00786499853649076,0.016982543810844946,0.012453945504529931,-0.11439101297285817,-0.038366118399807615,0.002496366947747919,-0.132460773721784
1433,Panama Cantar Dorado Ruisenor,Hidden Coffee HK,Light,Hong Kong,Chiriqui Province,Panama,39.0,93,September 2021,"Richly sweet, elegantly tart. Wisteria, pomegranate, fresh-cut fir, marjoram, orange zest in aroma and cup. Sweet structure with balanced acidity; lively, silky mouthfeel. The finish consolidates to suggestions of fir, marjoram and orange zest.",Produced at Los Cantares estate entirely of the celebrated Gesha (also spelled Geisha) variety of Arabica and processed by the natural method (dried in the whole fruit). Hidden Coffee HK is a specialty nano-roaster and cafe based in Hong Kong. Visit https://www.facebook.com/HiddenCoffeeHK/about/?ref=page_internal for more information.,"A gently fruit-toned, subtly aromatic washed Panama Geisha cup, comfortable and inviting.",15,1.7969051449123972,1.9040906921385243,0.026898093931690834,0.011772394139698718,0.07992847773757181,0.024104805507248587,-0.10558187966795943,-0.1387316196004275,-0.09009996211677782,-0.05249469068759083
1434,Bolivia Finca El Arcangel,Hidden Coffee HK,Medium-Light,Hong Kong,Caranavi,Bolivia,17.94,91,September 2021,"Crisply sweet, delicately aromatic. Hazelnut, date, tiger lily, fresh-cut fir, agave syrup in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. The wood-framed finish is sweetly nut-toned into the long.","Produced by the Rodriguez family entirely of the Caturra variety of Arabica, and dried in the whole fruit, then finished in a low-temperature electric dryer designed for cacao, a method known as “coco natural” in Bolivia. Hidden Coffee HK is a specialty nano-roaster and cafe based in Hong Kong. Visit https://www.facebook.com/HiddenCoffeeHK/about/?ref=page_internal for more information.","A friendly, gentle Bolivia cup characterized by richly sweet nut and crisp aromatic wood suggestions.",19,-0.43482822093250034,1.500032204981983,0.014879075652144549,-0.00722151512294987,0.09809299570432727,-0.04509757345325172,-0.13974365811748807,-0.1231975084557319,-0.058375746472274524,-0.00812095017573164
1435,Ethiopia Guji Laayoo Natural,Paradise Roasters,Light,United States,Uraga District,Guji Zone,7.33,95,August 2021,"Vibrant, high-toned, delicately fruity. Strawberry guava, pink grapefruit zest, lemon balm, spearmint, cocoa nib in aroma and cup. Balanced, sweetly tart with gently juicy acidity; silky, elegant mouthfeel. Cocoa-driven finish with undertones of citrus and sweet herbs.","Produced by smallholding farmers near the Raro Nansebo Washing Station, from the 4110, 74112 and other local Ethiopia varieties of Arabica, and processed by the natural method (dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A heady, complex, nuanced natural Ethiopia cup with levity and balance; pairs beautifully with lemony baked goods.",0,0.7337506568925118,-0.9886685065827447,-0.008662304537755875,0.011671059093405298,-0.0028941680809210996,0.03259875958426823,-0.2323441660080387,-0.10042403159191557,0.06826546778823642,-0.1392286145364869
1436,Kenya Gatomboya,Drink Coffee Do Stuff,Medium-Light,United States,Nyeri Growing Region,South-Central Kenya,7.05,94,August 2021,"Rich-toned, enigmatic, complex. Red currant, star jasmine, pomegranate, dark chocolate, cedar in aroma and cup. Sweet-tart structure with juicy, high-toned acidity; full, syrupy-smooth mouthfeel. The flavor-saturated finish consolidates to notes of red currant and dark chocolate with hints of cedar.","Produced at the Gatomboya washing station operated by the Barichu Cooperative Society, from trees of the SL28 and SL34 varieties of Arabica, and processed by the traditional Kenya washed method. Drink Coffee Do Stuff operates a roastery in Truckee, California and a coffee shop in nearby Incline Village, Nevada. Visit www.drinkcoffeedostuff.com for more information.","Red berry and rich chocolate notes characterize this richly aromatic, deeply sweet-savory, classic Kenya cup.",3,0.27817276905481186,-0.6063166212032711,-0.24173385529202854,-0.16714078017124762,1.1913552825376559,-0.05643274314003739,0.4834867808317439,-0.007012568746926714,0.04475287751316908,0.13439390515995306
1437,Nicaragua La Bendicion Yellow Maracaturra Natural,Paradise Roasters,Light,United States,Nueva Segovia,Nicaragua,8.79,94,August 2021,"Crisp, balanced, bright. Red currant, thyme, wild honey, cocoa nib, amber in aroma and cup. Sweetly tart with crisp, lively acidity; viscous, almost creamy mouthfeel. Finish is sweetly herbaceous with hints of wild honey.","Produced by Luis Alberto at Finca La Bendicion entirely of the rare, big-beaned Yellow Maracaturra variety of Arabica, and processed by the natural method (dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.",A Nicaragua cup from trees of the uncommon yellow-fruited Maracaturra variety of Arabica — enlivening and inviting in its complexity.,17,0.37490915964041055,-0.42477864086122635,-0.07315049205568704,-0.04771069863323313,-0.020784462295264042,8.11144889715142e-05,-0.2246941203412595,-0.14422368336467412,-0.06284114497713329,-0.034361589657493065
